longitude,latitude,index,B2,B3,B4,B5,B6,B7,B8,B8A,B11,B12,LAI
-76.5600879,38.89013477,357,0.0164,0.0343,0.0251,0.0669,0.1819,0.2202,0.239,0.2521,0.1296,0.0574,4.104
-76.5600879,38.89013477,358,0.0374,0.0674,0.0542,0.1167,0.1838,0.2085,0.2366,0.2358,0.2201,0.1337,1.159886399
-76.5600879,38.89013477,359,0.0452,0.0872,0.0481,0.1267,0.2779,0.2922,0.338,0.3207,0.177,0.0921,2.612574961
-76.5600879,38.89013477,360,0.0299,0.0545,0.031,0.0841,0.3086,0.3852,0.372,0.4011,0.1612,0.0689,5.257127188
-76.5600879,38.89013477,361,0.0398,0.0602,0.0299,0.0805,0.2844,0.3546,0.364,0.3729,0.1512,0.0666,5.682867951
-76.5600879,38.89013477,362,0.0269,0.0509,0.0262,0.0786,0.2943,0.3693,0.3686,0.3887,0.155,0.0665,5.295138851
-76.5600879,38.89013477,363,0.0292,0.0396,0.0208,0.0633,0.2618,0.3491,0.3364,0.3674,0.1482,0.0624,5.871533676
-76.5600879,38.89013477,364,0.0329,0.0486,0.0286,0.0697,0.2628,0.3607,0.3523,0.3799,0.1526,0.0657,5.307091173
-76.5600879,38.89013477,365,0.0268,0.0392,0.0187,0.0584,0.2342,0.3117,0.3139,0.3409,0.1375,0.0563,5.187686265
-76.5600879,38.89013477,366,0.0308,0.0464,0.0268,0.0683,0.2483,0.3221,0.3152,0.3514,0.1469,0.0621,5.167022269
-76.5600879,38.89013477,367,0.0243,0.0346,0.0186,0.0609,0.2241,0.2905,0.2884,0.3202,0.1342,0.0559,5.148330402
-76.5600879,38.89013477,368,0.0427,0.0532,0.0339,0.0709,0.2142,0.2586,0.2668,0.2951,0.1404,0.0567,4.495394285
-76.5600879,38.89013477,369,0.02,0.0392,0.0252,0.0718,0.1883,0.2345,0.238,0.2635,0.1399,0.06,4.646189256
-119.2622236,37.03331708,370,0.064,0.0846,0.0869,0.1203,0.208,0.2309,0.2508,0.2468,0.2486,0.1604,0.906880975
-119.2622236,37.03331708,371,0.0818,0.098,0.0941,0.127,0.2178,0.2414,0.2874,0.2641,0.236,0.1437,0.852974397
-119.2622236,37.03331708,372,0.0526,0.0791,0.0861,0.1344,0.2315,0.256,0.2778,0.2982,0.2629,0.1525,0.806045076
-89.58637817,45.50892179,373,0.0505,0.0614,0.059,0.0953,0.1509,0.1725,0.1808,0.196,0.183,0.1152,0.944
-89.58637817,45.50892179,374,0.0432,0.0628,0.0347,0.0925,0.295,0.3477,0.3513,0.3667,0.1895,0.0876,4.74
-89.58637817,45.50892179,375,0.0391,0.0564,0.0342,0.0848,0.356,0.4604,0.4651,0.4793,0.1889,0.0834,5.16
-89.58637817,45.50892179,376,0.029,0.0464,0.0307,0.0644,0.3094,0.3988,0.4108,0.4274,0.167,0.0664,5.18
-89.58637817,45.50892179,377,0.0678,0.0744,0.0483,0.0897,0.3295,0.4312,0.4124,0.4481,0.1932,0.0818,5.19
-89.58637817,45.50892179,378,0.037,0.0509,0.0293,0.0692,0.2864,0.3693,0.3356,0.3909,0.1643,0.065,5.01
-89.58637817,45.50892179,379,0.0317,0.0408,0.0249,0.0666,0.2713,0.3419,0.3403,0.3691,0.1712,0.0703,5.11
-89.58637817,45.50892179,380,0.0321,0.0419,0.0282,0.0665,0.2196,0.267,0.2518,0.2937,0.1508,0.0611,4.09
-89.58637817,45.50892179,381,0.0371,0.0606,0.0309,0.0909,0.2974,0.3634,0.3777,0.3674,0.1836,0.0868,5.17
-89.58637817,45.50892179,382,0.0399,0.0526,0.0366,0.0796,0.2837,0.3525,0.3524,0.3717,0.1418,0.0608,5.59
-89.58637817,45.50892179,383,0.0349,0.0462,0.0309,0.0692,0.2933,0.3745,0.3836,0.3918,0.1731,0.0706,5.43
-89.58637817,45.50892179,384,0.091,0.0982,0.0606,0.1164,0.4047,0.4849,0.4876,0.5336,0.2437,0.0979,5.95
-89.58637817,45.50892179,385,0.043,0.059,0.0325,0.0767,0.2899,0.3635,0.3428,0.3896,0.1864,0.0778,5.53
-89.58637817,45.50892179,386,0.1262,0.139,0.1166,0.1485,0.3361,0.4012,0.4123,0.4202,0.2384,0.1227,4.45
-89.58637817,45.50892179,387,0.0249,0.0448,0.0241,0.074,0.2484,0.2962,0.292,0.3284,0.159,0.0644,4.88
-89.58637817,45.50892179,388,0.0259,0.0437,0.0287,0.0804,0.2203,0.2638,0.2587,0.2899,0.1607,0.0685,4.2
-89.58637817,45.50892179,389,0.0273,0.0469,0.0324,0.0796,0.1755,0.2084,0.2137,0.2244,0.153,0.0764,3.36
-89.58637817,45.50892179,390,0.0308,0.0402,0.0434,0.073,0.1119,0.125,0.1412,0.1551,0.1395,0.0829,1.85
-89.58637817,45.50892179,391,0.0215,0.0432,0.0216,0.0693,0.2986,0.3736,0.3706,0.3894,0.164,0.0638,5.11
-89.58637817,45.50892179,392,0.0417,0.0507,0.0325,0.0756,0.2659,0.3304,0.269,0.3454,0.138,0.0588,4.51
-89.58637817,45.50892179,393,0.0215,0.0393,0.0202,0.0706,0.2533,0.3082,0.3034,0.332,0.164,0.0672,5.01
-89.58637817,45.50892179,394,0.0579,0.068,0.047,0.1006,0.252,0.292,0.2909,0.3228,0.1682,0.0682,4.63
-89.58637817,45.50892179,395,0.0228,0.05,0.0237,0.074,0.3203,0.3856,0.4053,0.4164,0.1745,0.0733,5.12
-89.58637817,45.50892179,396,0.0473,0.0647,0.0324,0.0891,0.359,0.4493,0.4416,0.4727,0.2036,0.0887,4.8
-89.58637817,45.50892179,397,0.0587,0.0713,0.0406,0.0954,0.3805,0.4734,0.4544,0.5108,0.2054,0.0773,5.74
-89.58637817,45.50892179,398,0.0498,0.0615,0.0375,0.0799,0.3028,0.3752,0.3841,0.3986,0.1839,0.0771,5.27
-89.58637817,45.50892179,399,0.056,0.0654,0.0426,0.0852,0.2707,0.3266,0.3094,0.3555,0.1615,0.0647,4.62
-89.58637817,45.50892179,400,0.0321,0.0442,0.025,0.0632,0.2479,0.312,0.2961,0.3339,0.1685,0.0691,4.25
-89.58637817,45.50892179,401,0.0284,0.0403,0.0304,0.07,0.1916,0.2254,0.215,0.245,0.134,0.0589,5
-89.58637817,45.50892179,402,0.0271,0.0452,0.0376,0.092,0.157,0.1739,0.1704,0.198,0.152,0.0748,3.38
-89.58637817,45.50892179,403,0.0406,0.066,0.0506,0.1104,0.197,0.2247,0.2424,0.2439,0.1905,0.1119,2.591412771
-89.58637817,45.50892179,404,0.0348,0.0618,0.0311,0.0941,0.3497,0.4118,0.4304,0.4365,0.1666,0.0689,5.491792781
-89.58637817,45.50892179,405,0.0905,0.1009,0.0518,0.1305,0.4562,0.5534,0.5508,0.5673,0.2249,0.114,4.047435972
-89.58637817,45.50892179,406,0.0251,0.0444,0.0253,0.073,0.3033,0.3805,0.3652,0.3989,0.1626,0.0639,6.79766409
-103.0293071,40.46200686,407,0.0569,0.0954,0.1,0.1632,0.2637,0.2946,0.3056,0.3146,0.3146,0.2434,0.156
-103.0293071,40.46200686,408,0.0834,0.1166,0.1164,0.1717,0.2835,0.3195,0.3208,0.3438,0.3226,0.2349,0.21
-103.0293071,40.46200686,409,0.0908,0.1324,0.1498,0.2076,0.3298,0.3704,0.3806,0.4016,0.3869,0.3208,0.187
-103.0293071,40.46200686,410,0.0716,0.1154,0.1166,0.1711,0.3124,0.3564,0.3592,0.3837,0.3256,0.2477,0.27
-103.0293071,40.46200686,411,0.094,0.1306,0.1096,0.1687,0.3074,0.3419,0.3432,0.3595,0.2652,0.1702,0.254
-87.39323124,32.95047412,412,0.0421,0.056,0.0641,0.0897,0.1662,0.1736,0.2186,0.1967,0.1659,0.0999,1.6609
-87.39323124,32.95047412,413,0.0672,0.0815,0.0741,0.1211,0.2109,0.2425,0.2248,0.2694,0.1794,0.104,1.86
-87.39323124,32.95047412,414,0.0345,0.053,0.0443,0.0889,0.2221,0.2506,0.2566,0.2709,0.1625,0.0809,2.23
-87.39323124,32.95047412,415,0.0592,0.0951,0.0683,0.1118,0.2418,0.2772,0.2866,0.307,0.1992,0.1054,4.9
-87.39323124,32.95047412,416,0.0758,0.0971,0.0733,0.1252,0.2609,0.307,0.3006,0.3294,0.2074,0.1113,4.24
-87.39323124,32.95047412,417,0.0572,0.0832,0.068,0.1162,0.2419,0.287,0.2731,0.3124,0.1945,0.1002,1.79
-87.39323124,32.95047412,418,0.0518,0.0713,0.0617,0.1027,0.2187,0.2599,0.242,0.2798,0.1759,0.0972,5.04
-87.39323124,32.95047412,419,0.0713,0.0794,0.0656,0.1038,0.2174,0.251,0.2444,0.2854,0.1772,0.0894,5.13
-87.39323124,32.95047412,420,0.0373,0.0561,0.043,0.0848,0.198,0.2231,0.2151,0.2463,0.152,0.0736,4.96
-87.39323124,32.95047412,421,0.057,0.0675,0.0533,0.0949,0.2045,0.2417,0.2302,0.2658,0.1534,0.0797,2.12
-87.39323124,32.95047412,422,0.0462,0.0624,0.0477,0.087,0.2052,0.2348,0.2253,0.2434,0.1454,0.0697,4.49
-87.39323124,32.95047412,423,0.0346,0.0516,0.043,0.0798,0.1773,0.203,0.1971,0.2311,0.1413,0.0676,4.41
-87.39323124,32.95047412,424,0.0482,0.0725,0.0602,0.0945,0.2049,0.2308,0.2383,0.2534,0.1678,0.0964,2.59
-87.39323124,32.95047412,425,0.0285,0.036,0.0375,0.0772,0.1484,0.1663,0.1822,0.1922,0.146,0.0877,2.18
-87.39323124,32.95047412,426,0.0403,0.0597,0.0502,0.0964,0.1996,0.2313,0.2298,0.2515,0.1516,0.0853,3.22
-87.39323124,32.95047412,427,0.0549,0.0675,0.0528,0.0987,0.2098,0.245,0.2338,0.2659,0.1672,0.0828,5.3
-87.39323124,32.95047412,428,0.103,0.1094,0.0977,0.1407,0.2632,0.3004,0.2978,0.3292,0.2132,0.116,2.11
-87.39323124,32.95047412,429,0.0413,0.0566,0.0428,0.0784,0.1767,0.198,0.1958,0.2277,0.1352,0.065,2.39
-87.39323124,32.95047412,430,0.0686,0.0791,0.0604,0.0977,0.2086,0.2533,0.263,0.281,0.1615,0.075,4.46
-87.39323124,32.95047412,431,0.0244,0.0354,0.0384,0.0607,0.1123,0.1272,0.154,0.1383,0.1344,0.0931,1.819068821
-87.39323124,32.95047412,432,0.0444,0.0633,0.0516,0.0864,0.181,0.2004,0.2224,0.2165,0.1611,0.0968,1.987564594
-87.39323124,32.95047412,433,0.0423,0.0618,0.0491,0.0766,0.1713,0.1964,0.1735,0.2061,0.1328,0.0864,4.615396606
-87.39323124,32.95047412,434,0.0782,0.104,0.0847,0.1385,0.2739,0.3059,0.2984,0.3357,0.224,0.1316,5.114683297
-87.39323124,32.95047412,435,0.0596,0.0878,0.0746,0.123,0.2418,0.2663,0.2644,0.2958,0.2,0.1224,2.286662707
-87.39323124,32.95047412,436,0.058,0.0775,0.0625,0.1077,0.2179,0.2498,0.2407,0.2739,0.1751,0.1022,4.94779825
-87.39323124,32.95047412,437,0.0597,0.0868,0.0692,0.1094,0.2154,0.2559,0.2594,0.2788,0.1789,0.1021,2.164638694
-87.39323124,32.95047412,438,0.0547,0.0742,0.0566,0.1051,0.2088,0.2493,0.2402,0.271,0.1693,0.0891,2.226541311
-87.39323124,32.95047412,439,0.0398,0.0526,0.0429,0.0769,0.169,0.2019,0.2056,0.2252,0.1289,0.0654,3.254967482
-87.39323124,32.95047412,440,0.028,0.0512,0.0444,0.0719,0.1735,0.2028,0.2048,0.2108,0.1289,0.0667,4.539104907
-87.39323124,32.95047412,441,0.0308,0.046,0.0438,0.0742,0.1576,0.1746,0.2013,0.1957,0.1239,0.0623,2.677363891
-119.0060241,37.00582863,442,0.0316,0.0502,0.053,0.0778,0.1275,0.1327,0.1453,0.1573,0.1651,0.124,3.511432526
-95.19222487,39.04051275,443,0.0338,0.0628,0.0404,0.11,0.212,0.2341,0.2308,0.2529,0.1897,0.1048,1.95166745
-95.19222487,39.04051275,444,0.0369,0.0558,0.0382,0.0894,0.3823,0.4648,0.4135,0.4876,0.2156,0.0957,6.593331019
-95.19222487,39.04051275,445,0.053,0.0639,0.0518,0.0997,0.358,0.4719,0.4327,0.4804,0.2223,0.1035,6.511231074
-95.19222487,39.04051275,446,0.0433,0.0524,0.0425,0.0773,0.2822,0.3794,0.3256,0.3908,0.1726,0.0734,6.953624494
-95.19222487,39.04051275,447,0.0448,0.0616,0.055,0.0949,0.3362,0.4465,0.4071,0.4574,0.2185,0.1005,5.692425863
-95.19222487,39.04051275,448,0.0305,0.0438,0.0309,0.072,0.2715,0.351,0.3304,0.3796,0.1662,0.077,6.137416056
-95.19222487,39.04051275,449,0.0457,0.0656,0.0518,0.0999,0.3503,0.4306,0.4047,0.4609,0.2303,0.1004,5.330902472
-95.19222487,39.04051275,450,0.0344,0.0524,0.0374,0.0888,0.3188,0.3879,0.3795,0.4166,0.2114,0.0935,5.227109879
-95.19222487,39.04051275,451,0.0476,0.0606,0.0445,0.0963,0.2912,0.3581,0.3409,0.391,0.2013,0.0875,4.784754511
-95.19222487,39.04051275,452,0.0371,0.0546,0.0398,0.0854,0.2639,0.3236,0.3107,0.3591,0.1875,0.0836,4.820839287
-95.19222487,39.04051275,453,0.0202,0.0419,0.0292,0.0795,0.191,0.2268,0.2248,0.2488,0.1492,0.0645,3.186783514
-95.19222487,39.04051275,454,0.0424,0.0769,0.0489,0.126,0.2643,0.2845,0.2802,0.303,0.2049,0.1146,3.266857042
-95.19222487,39.04051275,455,0.0598,0.0916,0.0611,0.1343,0.4446,0.5243,0.4972,0.5453,0.2346,0.1103,3.505590407
-95.19222487,39.04051275,456,0.0291,0.0492,0.0255,0.0712,0.2838,0.3409,0.3206,0.3646,0.1552,0.0666,3.81773779
-95.19222487,39.04051275,457,0.0357,0.0607,0.0399,0.0919,0.3509,0.4374,0.414,0.4552,0.204,0.0928,6.687013339
-95.19222487,39.04051275,458,0.0295,0.0448,0.0308,0.0668,0.2762,0.348,0.324,0.3692,0.1572,0.0784,4.249243067
-95.19222487,39.04051275,459,0.0378,0.0576,0.041,0.0721,0.2707,0.3427,0.2956,0.3741,0.168,0.0779,3.910006171
-95.19222487,39.04051275,460,0.0314,0.0456,0.0405,0.0696,0.2513,0.3121,0.278,0.3452,0.1593,0.0692,5.796148633
-95.19222487,39.04051275,461,0.0222,0.0376,0.0228,0.0646,0.2283,0.2915,0.2696,0.3107,0.1451,0.0599,4.599104765
-95.19222487,39.04051275,462,0.0326,0.0426,0.03,0.0711,0.2297,0.2901,0.27,0.3144,0.1528,0.0676,4.470116792
-95.19222487,39.04051275,463,0.0288,0.0398,0.0262,0.0614,0.1875,0.2312,0.2236,0.2626,0.1199,0.0525,3.978566896
-95.19222487,39.04051275,464,0.0238,0.0338,0.0248,0.0671,0.204,0.2438,0.2424,0.2705,0.1494,0.0644,3.374687837
-95.19222487,39.04051275,465,0.0311,0.0424,0.0288,0.0736,0.1952,0.2391,0.2427,0.2663,0.1562,0.0725,3.772795534
-95.19222487,39.04051275,466,0.043,0.0603,0.0403,0.0842,0.321,0.4216,0.3872,0.4366,0.1692,0.078,4.65819188
-95.19222487,39.04051275,467,0.0298,0.0455,0.0275,0.0799,0.3107,0.3887,0.3962,0.4322,0.1836,0.0842,5.01507331
-95.19222487,39.04051275,468,0.0646,0.0678,0.0566,0.1057,0.3748,0.5015,0.4687,0.5361,0.2478,0.1082,4.60436109
-95.19222487,39.04051275,469,0.039,0.0593,0.0403,0.0863,0.2744,0.3578,0.3352,0.3821,0.1818,0.0893,4.912413906
-95.19222487,39.04051275,470,0.018,0.0289,0.0154,0.0585,0.2117,0.2667,0.281,0.3046,0.139,0.0608,5.49162794
-95.19222487,39.04051275,471,0.0198,0.0333,0.0174,0.0643,0.2091,0.2729,0.2536,0.2967,0.1391,0.0602,4.821893228
-95.19222487,39.04051275,472,0.029,0.0443,0.053,0.0757,0.1176,0.1289,0.134,0.1649,0.1613,0.0835,3.630816837
-95.19222487,39.04051275,473,0.0462,0.085,0.0441,0.1348,0.3213,0.3615,0.354,0.3749,0.185,0.0949,3.630106846
-95.19222487,39.04051275,474,0.0437,0.072,0.0392,0.1197,0.3275,0.3823,0.3776,0.3949,0.1558,0.0748,4.282732035
-95.19222487,39.04051275,475,0.0872,0.112,0.0742,0.138,0.3268,0.3962,0.3952,0.4124,0.201,0.1125,4.71169434
-95.19222487,39.04051275,476,0.052,0.0684,0.044,0.1001,0.3657,0.4554,0.4292,0.4795,0.2258,0.1015,4.195406925
-95.19222487,39.04051275,477,0.0468,0.06,0.0406,0.0863,0.2906,0.3821,0.3412,0.4037,0.1826,0.085,4.902213229
-95.19222487,39.04051275,478,0.0446,0.0542,0.0372,0.0778,0.2633,0.3483,0.3168,0.3622,0.1632,0.0732,4.744728234
-95.19222487,39.04051275,479,0.0336,0.0436,0.0395,0.0738,0.2497,0.3218,0.3064,0.3431,0.1642,0.0697,5.460295515
-95.19222487,39.04051275,480,0.0289,0.0492,0.0385,0.0837,0.2746,0.3308,0.314,0.3646,0.1909,0.0853,4.552258254
-95.19222487,39.04051275,481,0.0318,0.0554,0.0328,0.0834,0.2564,0.315,0.3093,0.3431,0.1785,0.0829,4.242127537
-95.19222487,39.04051275,482,0.0335,0.0464,0.0305,0.0748,0.2201,0.2693,0.2632,0.2964,0.1459,0.0685,4.028860672
-95.19222487,39.04051275,483,0.0843,0.0937,0.0706,0.1183,0.2499,0.2901,0.2868,0.3275,0.2022,0.1004,3.289568799
-95.19222487,39.04051275,484,0.0267,0.0473,0.035,0.0862,0.1825,0.2185,0.2213,0.2438,0.1611,0.0826,2.433579279
-95.19222487,39.04051275,485,0.0264,0.0384,0.0424,0.0866,0.1172,0.1356,0.1332,0.1588,0.1499,0.0847,2.1916239
-95.19222487,39.04051275,486,0.0568,0.0784,0.0832,0.1243,0.1998,0.2155,0.2175,0.2421,0.2447,0.1534,3.453681241
-95.19222487,39.04051275,487,0.0328,0.0778,0.0379,0.1162,0.3633,0.4305,0.4208,0.4511,0.1939,0.0919,6.757959181
-95.19222487,39.04051275,488,0.025,0.0457,0.03,0.0835,0.3041,0.3774,0.3488,0.3951,0.1675,0.0788,4.122436821
-95.19222487,39.04051275,489,0.0333,0.0494,0.0428,0.0797,0.3038,0.3944,0.3628,0.4244,0.1776,0.0773,5.996172321
-95.19222487,39.04051275,490,0.031,0.0425,0.0265,0.0712,0.2708,0.3645,0.3252,0.389,0.1577,0.0719,6.314722375
-95.19222487,39.04051275,491,0.0272,0.0409,0.0383,0.0713,0.2611,0.3404,0.3072,0.3661,0.1612,0.0692,4.756016644
-95.19222487,39.04051275,492,0.0299,0.0418,0.0305,0.071,0.2475,0.3213,0.2866,0.349,0.1603,0.0677,4.713442232
-95.19222487,39.04051275,493,0.049,0.0603,0.0436,0.093,0.3363,0.4135,0.3975,0.4531,0.2161,0.0934,4.3154492
-95.19222487,39.04051275,494,0.0419,0.058,0.036,0.0851,0.2592,0.3223,0.3125,0.3555,0.1848,0.0845,4.20215519
-95.19222487,39.04051275,495,0.0389,0.0514,0.0395,0.0825,0.2449,0.2883,0.2884,0.3173,0.1745,0.078,4.008059029
-95.19222487,39.04051275,496,0.039,0.0519,0.0438,0.0842,0.2157,0.2613,0.2472,0.2937,0.1746,0.0801,3.185600526
-95.19222487,39.04051275,497,0.0294,0.0456,0.046,0.0891,0.1567,0.1826,0.1582,0.2047,0.1508,0.0775,4.517216378
-89.53750982,46.23404189,498,0.0323,0.0724,0.0235,0.1188,0.439,0.5488,0.5804,0.5422,0.233,0.0954,5.01
-89.53750982,46.23404189,499,0.0218,0.0548,0.018,0.0899,0.3634,0.4372,0.5424,0.4757,0.1959,0.0757,5.53
-89.53750982,46.23404189,500,0.0359,0.069,0.0274,0.1146,0.4646,0.5531,0.6437,0.5876,0.2428,0.0948,5.59
-89.53750982,46.23404189,501,0.0255,0.0576,0.0217,0.0944,0.3913,0.4735,0.5228,0.4847,0.2019,0.0772,5.35
-89.53750982,46.23404189,502,0.0346,0.0626,0.0276,0.1021,0.3539,0.4773,0.5312,0.4772,0.2094,0.084,5.52
-89.53750982,46.23404189,503,0.0266,0.0554,0.0292,0.1009,0.2808,0.3422,0.4048,0.4005,0.1751,0.0668,4.69
-89.53750982,46.23404189,504,0.0426,0.0724,0.0394,0.1408,0.3334,0.3643,0.3254,0.3892,0.2191,0.1031,3.01
-89.53750982,46.23404189,505,0.0262,0.0819,0.0235,0.1221,0.3479,0.4242,0.4452,0.4226,0.191,0.085,3.5
-89.53750982,46.23404189,506,0.0334,0.0866,0.0277,0.1317,0.3978,0.4702,0.5153,0.4784,0.2198,0.0981,5.94
-89.53750982,46.23404189,507,0.0406,0.0655,0.0328,0.118,0.3519,0.4213,0.3928,0.4269,0.1807,0.0799,4.66
-89.53750982,46.23404189,508,0.035,0.0882,0.0304,0.1537,0.5063,0.562,0.6376,0.6242,0.2533,0.1119,6.22
-89.53750982,46.23404189,509,0.0274,0.0634,0.0231,0.1023,0.4133,0.4765,0.528,0.5279,0.2272,0.0888,5.58
-89.53750982,46.23404189,510,0.0251,0.0592,0.0238,0.099,0.3882,0.5015,0.5401,0.4938,0.2156,0.0886,5.33
-89.53750982,46.23404189,511,0.0283,0.0524,0.0201,0.0798,0.3457,0.423,0.4744,0.4366,0.1858,0.0727,5.51
-89.53750982,46.23404189,512,0.0301,0.0582,0.0214,0.0906,0.3668,0.4477,0.4964,0.4832,0.2046,0.0786,5.73
-89.53750982,46.23404189,513,0.0222,0.0492,0.0176,0.0849,0.3045,0.3608,0.4184,0.4081,0.1677,0.0675,5.29
-89.53750982,46.23404189,514,0.0158,0.05,0.0194,0.0959,0.313,0.3876,0.43,0.4211,0.1637,0.065,4.94
-89.53750982,46.23404189,515,0.0185,0.0472,0.0378,0.0954,0.2474,0.3002,0.336,0.328,0.1695,0.0719,3.94
-89.53750982,46.23404189,516,0.0205,0.0696,0.106,0.1542,0.1801,0.213,0.2598,0.2412,0.174,0.0899,2.559
-89.53750982,46.23404189,517,0.0316,0.0619,0.0265,0.1035,0.3946,0.4887,0.5392,0.5132,0.213,0.0836,4.97
-89.53750982,46.23404189,518,0.0227,0.0547,0.0197,0.1019,0.3434,0.4328,0.4532,0.452,0.1959,0.0793,5.28
-89.53750982,46.23404189,519,0.0308,0.0646,0.0256,0.1074,0.367,0.4534,0.4832,0.4449,0.2115,0.0833,5.18
-89.53750982,46.23404189,520,0.0186,0.0509,0.0185,0.0949,0.3024,0.358,0.404,0.3715,0.1767,0.0681,4.55
-89.53750982,46.23404189,521,0.018,0.0605,0.0807,0.1763,0.2558,0.3058,0.3234,0.3558,0.1899,0.0816,3.47
-89.53750982,46.23404189,522,0.0364,0.0777,0.0392,0.1402,0.2669,0.307,0.3492,0.3234,0.2355,0.125,2.18
-89.53750982,46.23404189,523,0.0316,0.0774,0.0258,0.1209,0.3942,0.4983,0.5224,0.5056,0.2108,0.0872,4.43
-89.53750982,46.23404189,524,0.025,0.0693,0.0229,0.1254,0.4427,0.4988,0.5772,0.5429,0.2333,0.0948,5.85
-89.53750982,46.23404189,525,0.0356,0.0662,0.0263,0.1077,0.3761,0.4618,0.5172,0.4972,0.2102,0.0834,5.28
-89.53750982,46.23404189,526,0.0079,0.0163,0.0066,0.0206,0.0845,0.1129,0.1116,0.1123,0.0384,0.0167,5.78
-89.53750982,46.23404189,527,0.0228,0.0574,0.0234,0.0947,0.3554,0.4443,0.4876,0.4726,0.1987,0.0793,5.48
-89.53750982,46.23404189,528,0.0556,0.0786,0.0428,0.1232,0.3817,0.4567,0.488,0.49,0.2063,0.0805,5.26
-89.53750982,46.23404189,529,0.0203,0.0487,0.0192,0.0906,0.3156,0.367,0.4264,0.4095,0.1819,0.0726,5.65
-89.53750982,46.23404189,530,0.0471,0.0754,0.0362,0.1234,0.341,0.4238,0.4948,0.4674,0.2176,0.0888,4.7
-89.53750982,46.23404189,531,0.0168,0.052,0.0412,0.1097,0.2452,0.2576,0.3244,0.3114,0.167,0.0708,4.13
-89.53750982,46.23404189,532,0.0113,0.0638,0.0922,0.1671,0.2225,0.27,0.3329,0.3155,0.2027,0.094,2.969
-89.53750982,46.23404189,533,0.0275,0.0726,0.0239,0.1249,0.4458,0.5135,0.5673,0.5617,0.2233,0.0929,5.322852552
-99.24129118,47.12822492,534,0.0693,0.0917,0.0969,0.1295,0.216,0.2476,0.2338,0.2663,0.2867,0.1823,1.66
-99.24129118,47.12822492,535,0.0676,0.0891,0.0806,0.1277,0.2544,0.2925,0.2718,0.3091,0.2843,0.1756,1.2
