longitude,latitude,index,B2,B3,B4,B5,B6,B7,B8,B8A,B11,B12,LAI
-99.24129118,47.12822492,536,0.0578,0.0868,0.0659,0.1342,0.2815,0.3265,0.3062,0.3524,0.2727,0.1539,0.85
-99.24129118,47.12822492,537,0.0864,0.1104,0.101,0.1867,0.3109,0.3603,0.3404,0.3923,0.3581,0.2258,0.19
-99.24129118,47.12822492,538,0.0526,0.0778,0.0844,0.1473,0.2512,0.2913,0.2656,0.3072,0.3322,0.2084,0.35
-99.24129118,47.12822492,539,0.0647,0.0858,0.1048,0.1487,0.2087,0.2349,0.2306,0.2769,0.3194,0.1956,0.148
-99.24129118,47.12822492,540,0.0982,0.1176,0.1152,0.1678,0.247,0.2756,0.2802,0.3043,0.3487,0.2139,0.36
-99.24129118,47.12822492,541,0.0547,0.0717,0.0874,0.1257,0.1863,0.2063,0.2022,0.2434,0.2851,0.1738,0.152
-99.24129118,47.12822492,542,0.0646,0.094,0.0874,0.1382,0.252,0.2666,0.2562,0.3046,0.28,0.1676,1.65
-99.24129118,47.12822492,543,0.0507,0.0844,0.0615,0.1228,0.2666,0.3115,0.2938,0.337,0.2417,0.1368,1.35
-99.24129118,47.12822492,544,0.0474,0.0731,0.0568,0.1281,0.2779,0.3316,0.31,0.3432,0.2378,0.1231,1.35
-99.24129118,47.12822492,545,0.0419,0.0718,0.0484,0.1178,0.2673,0.3143,0.2863,0.3402,0.2229,0.1137,1.09
-99.24129118,47.12822492,546,0.05,0.0677,0.0588,0.1179,0.238,0.2759,0.2634,0.3151,0.2409,0.1352,0.548
-99.24129118,47.12822492,547,0.0386,0.0607,0.0607,0.1254,0.2157,0.2517,0.2266,0.2807,0.2517,0.1424,0.3
-99.24129118,47.12822492,548,0.049,0.071,0.0846,0.125,0.2033,0.2219,0.2108,0.249,0.2724,0.1601,0.179
-99.24129118,47.12822492,549,0.0919,0.1184,0.1268,0.1801,0.2964,0.3333,0.3296,0.3853,0.3548,0.2102,1.86
-99.24129118,47.12822492,550,0.0791,0.1092,0.1258,0.1911,0.2781,0.3138,0.2908,0.3635,0.3477,0.2032,0.66
-99.24129118,47.12822492,551,0.0725,0.0892,0.1074,0.1518,0.2193,0.2475,0.2542,0.2876,0.3227,0.2099,0.67
-99.24129118,47.12822492,552,0.0705,0.0893,0.0954,0.1408,0.2175,0.2467,0.2416,0.2812,0.3146,0.2025,0.454
-99.24129118,47.12822492,553,0.0532,0.0828,0.0853,0.1347,0.2303,0.2496,0.2404,0.2829,0.3118,0.186,0.268
-99.24129118,47.12822492,554,0.0691,0.084,0.0857,0.129,0.1995,0.2247,0.215,0.2555,0.3209,0.2054,0.274
-99.24129118,47.12822492,555,0.0564,0.0738,0.0855,0.1165,0.1993,0.2128,0.191,0.2238,0.3239,0.212,0.8
-99.24129118,47.12822492,556,0.0559,0.0758,0.0769,0.112,0.1899,0.2194,0.1918,0.2361,0.2994,0.1936,0.463
-99.24129118,47.12822492,557,0.0648,0.0844,0.0924,0.1282,0.2178,0.2378,0.2378,0.2648,0.3089,0.2108,0.769775589
-99.24129118,47.12822492,558,0.068,0.0862,0.0864,0.1285,0.24,0.269,0.2372,0.2904,0.2771,0.1848,1.183846458
-99.24129118,47.12822492,559,0.0566,0.0842,0.0778,0.1241,0.2491,0.2832,0.2636,0.3111,0.2423,0.1429,1.240919988
-99.24129118,47.12822492,560,0.0505,0.0788,0.0698,0.1245,0.2458,0.2798,0.268,0.3055,0.2398,0.1416,0.962390624
-99.24129118,47.12822492,561,0.0836,0.1016,0.095,0.1433,0.2638,0.3068,0.292,0.3385,0.3013,0.1918,0.591224548
-99.24129118,47.12822492,562,0.0562,0.0818,0.0946,0.1487,0.2192,0.2289,0.2304,0.2817,0.3064,0.1851,0.456097909
-99.24129118,47.12822492,563,0.0558,0.0756,0.081,0.1181,0.1755,0.1859,0.193,0.2226,0.2655,0.1759,0.294355125
-71.28733651,44.06389182,564,0.0352,0.0491,0.0542,0.0946,0.1699,0.1965,0.2339,0.2133,0.1628,0.0992,3.658
-71.28733651,44.06389182,565,0.03,0.0643,0.0278,0.1033,0.3182,0.3836,0.3902,0.3932,0.1789,0.0783,4.87
-71.28733651,44.06389182,566,0.0308,0.0686,0.0277,0.1047,0.3552,0.4146,0.4116,0.4307,0.1912,0.0848,6.16
-71.28733651,44.06389182,567,0.0226,0.0497,0.0204,0.0886,0.3186,0.3879,0.3986,0.4105,0.1873,0.0812,5.52
-71.28733651,44.06389182,568,0.0245,0.0475,0.0206,0.0788,0.2874,0.3507,0.3587,0.3753,0.1744,0.0747,5.96
-71.28733651,44.06389182,569,0.0195,0.051,0.0181,0.076,0.2776,0.3271,0.3748,0.3496,0.1617,0.0698,4.86
-71.28733651,44.06389182,570,0.0247,0.0447,0.025,0.0938,0.2821,0.3357,0.3176,0.3524,0.1549,0.0647,5.35
-71.28733651,44.06389182,571,0.0525,0.0532,0.0364,0.0766,0.1905,0.219,0.2342,0.2293,0.1186,0.0707,4.57
-71.28733651,44.06389182,572,0.0255,0.0586,0.0302,0.0963,0.3244,0.3971,0.3885,0.4184,0.1813,0.0793,5.32
-71.28733651,44.06389182,573,0.0309,0.0575,0.0273,0.0871,0.3276,0.4117,0.4239,0.425,0.1802,0.0753,6.32
-71.28733651,44.06389182,574,0.0286,0.0489,0.0192,0.0731,0.2968,0.3737,0.3943,0.3932,0.1783,0.0739,4.95
-71.28733651,44.06389182,575,0.0554,0.0661,0.0447,0.1131,0.3436,0.4277,0.4091,0.4541,0.2186,0.1155,5.16
-71.28733651,44.06389182,576,0.0196,0.0362,0.015,0.0708,0.2892,0.3509,0.3617,0.3831,0.1637,0.0683,4.996
-71.28733651,44.06389182,577,0.0232,0.0434,0.0222,0.074,0.2679,0.3242,0.3338,0.3553,0.1622,0.063,5.64
-71.28733651,44.06389182,578,0.0158,0.0349,0.0153,0.0764,0.2656,0.3161,0.3521,0.3456,0.1479,0.0626,4.819
-71.28733651,44.06389182,579,0.0162,0.0431,0.0376,0.1065,0.2288,0.2652,0.319,0.2954,0.1482,0.0663,4.82
-71.28733651,44.06389182,580,0.0369,0.0749,0.0287,0.1124,0.366,0.4484,0.4808,0.4677,0.2038,0.0936,5.73
-71.28733651,44.06389182,581,0.038,0.0658,0.035,0.0895,0.3159,0.3803,0.3638,0.4079,0.1811,0.0732,5.77
-71.28733651,44.06389182,582,0.0209,0.0448,0.0167,0.0675,0.2709,0.3282,0.3495,0.3605,0.1697,0.0686,5.05
-71.28733651,44.06389182,583,0.0252,0.0448,0.0211,0.0755,0.2594,0.3221,0.3342,0.3502,0.1633,0.0673,4.88
-71.28733651,44.06389182,584,0.0103,0.0299,0.017,0.08,0.2556,0.3122,0.2945,0.3273,0.1475,0.0615,5.55
-71.28733651,44.06389182,585,0.0331,0.0706,0.0353,0.1093,0.281,0.306,0.3108,0.3317,0.1653,0.0794,3.990695528
-71.28733651,44.06389182,586,0.0311,0.0532,0.0265,0.0855,0.2977,0.3588,0.3548,0.3819,0.1633,0.0699,5.562094617
-71.28733651,44.06389182,587,0.0266,0.0498,0.0237,0.0823,0.2985,0.3721,0.3796,0.4013,0.1727,0.0702,4.429105631
-71.28733651,44.06389182,588,0.0398,0.0574,0.0288,0.0795,0.2584,0.3237,0.3532,0.353,0.1543,0.0626,5.12816591
-71.28733651,44.06389182,589,0.0928,0.1216,0.1028,0.1669,0.3333,0.3869,0.3944,0.409,0.2399,0.1727,5.11625758
-71.28733651,44.06389182,590,0.0251,0.0396,0.032,0.0965,0.2499,0.3125,0.3152,0.3224,0.1445,0.062,5.090943171
-71.28733651,44.06389182,591,0.0228,0.0342,0.0494,0.0926,0.1687,0.2054,0.2376,0.2467,0.1485,0.0832,3.488932481
-78.0715932,39.06027569,592,0.0435,0.0778,0.0377,0.1087,0.3117,0.346,0.3701,0.3815,0.1834,0.093,2.83
-78.0715932,39.06027569,593,0.0447,0.0733,0.0375,0.104,0.3406,0.3987,0.4301,0.4324,0.1878,0.083,6.63
-78.0715932,39.06027569,594,0.0317,0.0502,0.0263,0.0813,0.2577,0.3128,0.2814,0.3431,0.1631,0.0694,4.796
-78.0715932,39.06027569,595,0.0404,0.0587,0.0373,0.0877,0.2398,0.2871,0.2814,0.3109,0.1646,0.0725,3.589
-78.0715932,39.06027569,596,0.0215,0.0466,0.0232,0.083,0.2304,0.2669,0.2678,0.2927,0.1539,0.0729,3.642
-78.0715932,39.06027569,597,0.0417,0.0842,0.042,0.1246,0.4456,0.5443,0.524,0.5754,0.2228,0.0962,5.93
-78.0715932,39.06027569,598,0.0425,0.0662,0.0339,0.0982,0.3556,0.4285,0.3865,0.4649,0.1918,0.0797,5.332
-78.0715932,39.06027569,599,0.0774,0.085,0.0713,0.0746,0.1545,0.1828,0.226,0.1771,0.0817,0.0383,5.54
-78.0715932,39.06027569,600,0.0367,0.0663,0.0314,0.0957,0.339,0.408,0.3906,0.4298,0.1769,0.0735,5.291
-78.0715932,39.06027569,601,0.0407,0.0597,0.0314,0.0858,0.2852,0.3469,0.3175,0.3813,0.1622,0.068,5.14
-78.0715932,39.06027569,602,0.0218,0.0465,0.0197,0.0778,0.2827,0.3506,0.3536,0.39,0.1558,0.0645,5.122
-78.0715932,39.06027569,603,0.0477,0.0796,0.0458,0.1081,0.3079,0.3773,0.3824,0.4019,0.1646,0.0714,5.95
-78.0715932,39.06027569,604,0.0198,0.0517,0.0207,0.0853,0.2903,0.336,0.3818,0.3617,0.1505,0.0657,4.73
-78.0715932,39.06027569,605,0.0152,0.0434,0.0236,0.0831,0.2145,0.2501,0.2402,0.2818,0.1431,0.0672,3.327
-78.0715932,39.06027569,606,0.0412,0.0693,0.0383,0.1117,0.256,0.2925,0.2764,0.2989,0.1871,0.0994,2.14
-78.0715932,39.06027569,607,0.0375,0.0793,0.036,0.1269,0.3847,0.4302,0.4176,0.4594,0.1839,0.0869,4.627
-78.0715932,39.06027569,608,0.0291,0.0736,0.0299,0.1166,0.3709,0.444,0.4804,0.4602,0.1879,0.0823,5.82
-78.0715932,39.06027569,609,0.0473,0.0772,0.0408,0.113,0.327,0.3911,0.3916,0.4131,0.1904,0.0814,5.622
-78.0715932,39.06027569,610,0.038,0.0571,0.0304,0.0908,0.2731,0.3296,0.2964,0.3525,0.1707,0.0789,5.174
-78.0715932,39.06027569,611,0.0361,0.0594,0.0313,0.0887,0.2593,0.3102,0.3097,0.3398,0.1677,0.0758,4.993
-78.0715932,39.06027569,612,0.0373,0.0647,0.0323,0.0929,0.2709,0.3194,0.3195,0.3484,0.1639,0.0714,4.634
-78.0715932,39.06027569,613,0.0216,0.0498,0.0266,0.0799,0.2131,0.2449,0.2422,0.2682,0.1489,0.0683,3.969
-78.0715932,39.06027569,614,0.0422,0.0481,0.0454,0.0771,0.1321,0.1469,0.154,0.1634,0.1735,0.1171,1.5794918
-78.0715932,39.06027569,615,0.0337,0.0701,0.047,0.1115,0.2483,0.2862,0.3016,0.2949,0.1909,0.1069,1.910190403
-78.0715932,39.06027569,616,0.0288,0.0624,0.0295,0.1036,0.3881,0.4612,0.4711,0.4777,0.1851,0.0873,5.948995011
-78.0715932,39.06027569,617,0.0366,0.0622,0.033,0.0903,0.3537,0.4307,0.4428,0.4601,0.1866,0.077,5.509975373
-78.0715932,39.06027569,618,0.0481,0.0674,0.0327,0.1078,0.3858,0.4633,0.4735,0.4936,0.2066,0.091,5.583103584
-78.0715932,39.06027569,619,0.0574,0.0714,0.0405,0.1007,0.3385,0.4065,0.4096,0.4358,0.1917,0.0906,6.867953507
-78.0715932,39.06027569,620,0.031,0.0493,0.0243,0.0855,0.2745,0.3302,0.322,0.3597,0.1581,0.0682,4.549985078
-97.57006543,33.40124873,621,0.0452,0.07,0.0455,0.1048,0.2078,0.2326,0.2459,0.2512,0.1941,0.1114,3.403204605
-97.57006543,33.40124873,622,0.0249,0.0476,0.0277,0.0769,0.2123,0.2552,0.2597,0.2682,0.1648,0.0888,2.9887191
-97.57006543,33.40124873,623,0.0359,0.0529,0.0343,0.0804,0.2304,0.2771,0.2699,0.2938,0.1832,0.0944,4.258652703
-97.57006543,33.40124873,624,0.0681,0.0746,0.0563,0.0967,0.2601,0.3248,0.3216,0.3458,0.2112,0.1089,3.869238313
-97.57006543,33.40124873,625,0.0379,0.0589,0.0425,0.0839,0.2229,0.271,0.2824,0.2955,0.1648,0.079,4.620133572
-97.57006543,33.40124873,626,0.0509,0.056,0.0407,0.062,0.1423,0.1783,0.1606,0.1848,0.0993,0.0493,3.849693448
-97.57006543,33.40124873,627,0.0254,0.0434,0.0316,0.0763,0.2014,0.2442,0.2548,0.2698,0.1748,0.0913,4.374731197
-97.57006543,33.40124873,628,0.0409,0.0509,0.0385,0.0769,0.2092,0.2564,0.2712,0.2867,0.185,0.0942,2.802501191
-97.57006543,33.40124873,629,0.0516,0.0593,0.0462,0.081,0.1925,0.2391,0.2364,0.2663,0.19,0.097,2.739631102
-97.57006543,33.40124873,630,0.0369,0.0429,0.0341,0.0674,0.1578,0.1927,0.1924,0.218,0.1634,0.0851,2.769690902
-97.57006543,33.40124873,631,0.0313,0.0395,0.0297,0.0647,0.1464,0.1831,0.1792,0.2069,0.1621,0.0834,2.277575215
-97.57006543,33.40124873,632,0.0308,0.0372,0.0297,0.0592,0.1346,0.1702,0.1878,0.1933,0.1487,0.0738,3.366367201
-97.57006543,33.40124873,633,0.0252,0.0299,0.029,0.0487,0.1231,0.1517,0.1774,0.1733,0.1353,0.0704,3.391664989
-97.57006543,33.40124873,634,0.0128,0.0275,0.0249,0.0571,0.1118,0.1321,0.1482,0.1521,0.1292,0.0684,1.718380345
-97.57006543,33.40124873,635,0.0363,0.0633,0.0352,0.1049,0.2244,0.2507,0.274,0.265,0.1835,0.1017,2.118092589
-97.57006543,33.40124873,636,0.0476,0.0616,0.0422,0.0872,0.2374,0.2835,0.3072,0.3159,0.1828,0.0875,3.55335391
-97.57006543,33.40124873,637,0.0324,0.0477,0.0355,0.08,0.2164,0.2648,0.2845,0.2931,0.1778,0.087,3.509598115
-97.57006543,33.40124873,638,0.0272,0.0368,0.0279,0.0718,0.1771,0.221,0.1982,0.244,0.1678,0.0847,2.588668655
-97.57006543,33.40124873,639,0.035,0.0538,0.0354,0.0699,0.1769,0.214,0.2194,0.2434,0.1609,0.073,2.789497813
-97.57006543,33.40124873,640,0.0322,0.0455,0.0378,0.0695,0.1456,0.1738,0.193,0.1999,0.1509,0.0736,2.449863289
-97.57006543,33.40124873,641,0.03,0.048,0.0368,0.065,0.1379,0.1631,0.1786,0.1841,0.1474,0.0722,2.047843052
-97.57006543,33.40124873,642,0.0347,0.0451,0.0371,0.0622,0.1232,0.1514,0.1816,0.1716,0.1529,0.0794,1.945919055
-97.57006543,33.40124873,643,0.0269,0.0438,0.037,0.0626,0.1199,0.1403,0.1688,0.1609,0.138,0.0757,2.177112374
-97.57006543,33.40124873,644,0.0481,0.0691,0.073,0.1043,0.1606,0.1787,0.1962,0.2004,0.2117,0.1443,1.136777425
-97.57006543,33.40124873,645,0.0464,0.0672,0.0393,0.0813,0.2592,0.3208,0.3216,0.3379,0.1714,0.0839,3.222618092
-97.57006543,33.40124873,646,0.0488,0.065,0.0507,0.0848,0.248,0.311,0.3124,0.3315,0.1785,0.0903,3.021463377
-97.57006543,33.40124873,647,0.0478,0.0581,0.0454,0.0816,0.2466,0.3074,0.3183,0.3254,0.1734,0.085,3.216602978
-97.57006543,33.40124873,648,0.0446,0.0554,0.0392,0.0873,0.2303,0.281,0.2796,0.3074,0.184,0.0898,2.351956884
-97.57006543,33.40124873,649,0.0374,0.0526,0.0481,0.0956,0.2254,0.2686,0.2778,0.2979,0.1938,0.0949,2.950206561
-97.57006543,33.40124873,650,0.0342,0.0452,0.0316,0.065,0.1838,0.2259,0.2354,0.2444,0.1595,0.0791,2.442585505
-97.57006543,33.40124873,651,0.0397,0.0446,0.0378,0.0721,0.1664,0.1939,0.215,0.2206,0.1558,0.0776,2.120760119
-97.57006543,33.40124873,652,0.0235,0.0351,0.0335,0.062,0.1441,0.164,0.1926,0.1902,0.1478,0.0809,1.731801603
-97.57006543,33.40124873,653,0.0286,0.0445,0.0412,0.0709,0.129,0.1599,0.2128,0.1843,0.1493,0.0806,1.972360561
-87.80394098,32.54174066,654,0.0326,0.047,0.0529,0.0897,0.1353,0.1475,0.1664,0.1744,0.2193,0.1456,0.993
-87.80394098,32.54174066,655,0.0081,0.0333,0.004,0.04,0.1758,0.2193,0.2238,0.2291,0.0765,0.0318,4.7
-87.80394098,32.54174066,656,0.0698,0.0868,0.0766,0.1199,0.2928,0.3662,0.3742,0.388,0.2119,0.1498,3.314
-87.80394098,32.54174066,657,0.0255,0.041,0.02,0.0701,0.2833,0.3708,0.3646,0.4031,0.1746,0.0725,6.62
-87.80394098,32.54174066,658,0.0214,0.0377,0.0179,0.0673,0.2829,0.3766,0.3614,0.4046,0.1799,0.0734,5.263
-87.80394098,32.54174066,659,0.0471,0.0596,0.0339,0.0822,0.2956,0.3931,0.3842,0.4228,0.1911,0.0823,5.272
-87.80394098,32.54174066,660,0.0334,0.0482,0.0274,0.0772,0.2609,0.3408,0.3349,0.3732,0.1846,0.0776,4.663
-87.80394098,32.54174066,661,0.0429,0.0549,0.0355,0.0856,0.2777,0.3631,0.3632,0.3918,0.1759,0.0798,6.1
-87.80394098,32.54174066,662,0.0388,0.0483,0.027,0.0715,0.2169,0.2759,0.2698,0.3078,0.168,0.0706,5.66
-87.80394098,32.54174066,663,0.0171,0.031,0.0161,0.0594,0.1989,0.2455,0.2604,0.2815,0.1544,0.0635,5.56
-87.80394098,32.54174066,664,0.023,0.03,0.0177,0.0593,0.1886,0.2373,0.2242,0.266,0.162,0.0666,5.14
-87.80394098,32.54174066,665,0.0238,0.032,0.0244,0.0662,0.1582,0.1998,0.208,0.226,0.1584,0.0677,4.23
-87.80394098,32.54174066,666,0.1012,0.0929,0.0777,0.1112,0.1861,0.2124,0.2618,0.2455,0.2038,0.1175,3.569
-87.80394098,32.54174066,667,0.0437,0.0545,0.0346,0.0821,0.2921,0.3823,0.3576,0.4039,0.1739,0.0735,5.62
-87.80394098,32.54174066,668,0.0333,0.0454,0.0314,0.0732,0.2172,0.2728,0.2578,0.3082,0.1645,0.0679,5.19
-87.80394098,32.54174066,669,0.0216,0.0514,0.0209,0.0859,0.2675,0.3135,0.3105,0.3252,0.145,0.0668,4.33
-87.80394098,32.54174066,670,0.0361,0.052,0.0329,0.0824,0.3281,0.427,0.4285,0.4639,0.175,0.0752,5.3
-87.80394098,32.54174066,671,0.0243,0.0415,0.022,0.0708,0.2824,0.3607,0.3632,0.3933,0.17,0.0706,5.38
-87.80394098,32.54174066,672,0.0331,0.044,0.0232,0.0748,0.2878,0.3822,0.3574,0.4126,0.1855,0.0813,4.546
-87.80394098,32.54174066,673,0.049,0.0588,0.0332,0.0798,0.2562,0.3323,0.3164,0.3801,0.187,0.0762,5.58
-87.80394098,32.54174066,674,0.0312,0.0444,0.0235,0.0731,0.259,0.3313,0.324,0.3758,0.1865,0.0753,5.43
-87.80394098,32.54174066,675,0.0261,0.0357,0.0235,0.0594,0.1934,0.2391,0.2459,0.273,0.1482,0.0585,3.947
-87.80394098,32.54174066,676,0.0131,0.026,0.0172,0.0497,0.1616,0.2003,0.2189,0.2308,0.1349,0.0561,4.09
-87.80394098,32.54174066,677,0.0474,0.063,0.0572,0.1006,0.1566,0.1698,0.1788,0.1934,0.1761,0.1203,2.270641882
-87.80394098,32.54174066,678,0.0538,0.0658,0.0414,0.0916,0.3054,0.3974,0.3749,0.4408,0.1746,0.0748,4.33521018
-87.80394098,32.54174066,679,0.0384,0.0572,0.0332,0.079,0.2965,0.3961,0.4009,0.4306,0.1917,0.081,4.515394827
-87.80394098,32.54174066,680,0.0338,0.0407,0.026,0.069,0.2442,0.3215,0.3002,0.3564,0.1771,0.074,5.8707969
-87.80394098,32.54174066,681,0.0374,0.0464,0.0271,0.0719,0.2506,0.3234,0.314,0.3557,0.1827,0.0765,4.348660166
-87.80394098,32.54174066,682,0.14,0.1614,0.162,0.2097,0.3363,0.3911,0.372,0.4077,0.2579,0.1945,6.391370281
-87.80394098,32.54174066,683,0.0916,0.1038,0.0809,0.1366,0.2875,0.3545,0.3332,0.4018,0.2121,0.0964,6.730571606
-87.80394098,32.54174066,684,0.0375,0.0429,0.03,0.0646,0.1648,0.1956,0.2056,0.2317,0.153,0.0683,3.543087745
-87.80394098,32.54174066,685,0.0147,0.0259,0.0169,0.0552,0.1438,0.1759,0.1922,0.2135,0.1461,0.0654,4.331745262
-87.80394098,32.54174066,686,0.0209,0.0286,0.0278,0.0606,0.1475,0.1745,0.1776,0.213,0.1528,0.0702,2.836866192
-87.80394098,32.54174066,687,0.0125,0.0212,0.0319,0.0734,0.1071,0.1295,0.1064,0.1478,0.1722,0.0999,3.171892963
-81.43632292,28.12508374,688,0.0901,0.1117,0.1008,0.1437,0.2449,0.2777,0.2662,0.2962,0.2815,0.219,1.4
-81.43632292,28.12508374,689,0.0503,0.0762,0.0591,0.123,0.2536,0.2859,0.278,0.3105,0.2102,0.1214,1.11
-81.43632292,28.12508374,690,0.0848,0.106,0.0907,0.1487,0.247,0.2838,0.2743,0.309,0.2159,0.1333,1.01
-81.43632292,28.12508374,691,0.028,0.0377,0.0289,0.0627,0.1116,0.1266,0.1179,0.14,0.0803,0.0417,0.59
-81.43632292,28.12508374,692,0.0743,0.0932,0.0869,0.1309,0.2174,0.2485,0.2546,0.2739,0.2198,0.1376,0.78
-81.43632292,28.12508374,693,0.0433,0.0705,0.066,0.1282,0.2227,0.253,0.2624,0.2904,0.2364,0.1419,0.433
-81.43632292,28.12508374,694,0.0427,0.0631,0.061,0.1077,0.1865,0.2161,0.2266,0.2416,0.2142,0.1337,0.469
-81.43632292,28.12508374,695,0.0604,0.0838,0.082,0.1338,0.2133,0.2506,0.2522,0.2875,0.2531,0.1471,0.389
-81.43632292,28.12508374,696,0.0546,0.0734,0.0735,0.1219,0.1932,0.2202,0.229,0.2598,0.2441,0.1442,0.199
-81.43632292,28.12508374,697,0.0377,0.0547,0.0666,0.1037,0.1544,0.1765,0.1903,0.2056,0.2206,0.136,0.112
-81.43632292,28.12508374,698,0.0615,0.0833,0.0962,0.1372,0.1964,0.2252,0.2336,0.2572,0.2709,0.1857,0.102
-81.43632292,28.12508374,699,0.0835,0.0952,0.1067,0.1551,0.2127,0.2386,0.2643,0.2747,0.3101,0.1985,0.162
-81.43632292,28.12508374,700,0.0727,0.1041,0.1153,0.1694,0.2551,0.2851,0.2905,0.3191,0.3224,0.1907,0.331
-81.43632292,28.12508374,701,0.0753,0.1015,0.1217,0.1812,0.2405,0.2699,0.2697,0.3118,0.3505,0.2177,0.11
-81.43632292,28.12508374,702,0.0955,0.1176,0.1286,0.1824,0.2464,0.2846,0.2825,0.321,0.297,0.2064,0.326
-81.43632292,28.12508374,703,0.075,0.0971,0.0979,0.1457,0.2234,0.264,0.2683,0.2902,0.2847,0.1738,0.476
-81.43632292,28.12508374,704,0.067,0.0898,0.0907,0.1384,0.2204,0.2435,0.2559,0.2782,0.2647,0.1625,0.495
-81.43632292,28.12508374,705,0.0469,0.0659,0.0678,0.1101,0.1952,0.2316,0.2447,0.262,0.246,0.1381,0.334
-81.43632292,28.12508374,706,0.034,0.0582,0.0592,0.1066,0.1863,0.2192,0.2186,0.2476,0.2084,0.1142,0.351
-81.43632292,28.12508374,707,0.047,0.0659,0.0706,0.1199,0.199,0.2311,0.2453,0.2631,0.2522,0.148,0.427
-81.43632292,28.12508374,708,0.0396,0.0577,0.063,0.1067,0.1739,0.2016,0.2176,0.2293,0.2196,0.1252,0.335
-81.43632292,28.12508374,709,0.0499,0.0673,0.0812,0.1185,0.1703,0.1966,0.2022,0.2262,0.2373,0.1462,0.131
-81.43632292,28.12508374,710,0.053,0.0722,0.0716,0.116,0.2107,0.2403,0.2471,0.2626,0.2273,0.1559,1.232596579
-81.43632292,28.12508374,711,0.0786,0.1012,0.1058,0.1637,0.2506,0.2834,0.2841,0.3205,0.3253,0.2411,0.883596391
-81.43632292,28.12508374,712,0.0785,0.1092,0.103,0.1676,0.2745,0.3087,0.3031,0.3371,0.2999,0.2243,1.094504898
-81.43632292,28.12508374,713,0.0766,0.1068,0.0961,0.168,0.2857,0.3193,0.3089,0.3532,0.2723,0.19,1.171977292
-81.43632292,28.12508374,714,0.0635,0.1009,0.087,0.1681,0.2862,0.3219,0.314,0.3553,0.2935,0.1969,1.372982006
-81.43632292,28.12508374,715,0.0382,0.0654,0.055,0.1176,0.208,0.2392,0.2361,0.2678,0.1876,0.0953,0.691667499
